method,n,N,N_label,seed,param,replicate_count,seed_mean_bias,seed_mean_abs_bias,seed_rmse_bias,replicate_bias_q05,replicate_bias_q25,replicate_bias_median,replicate_bias_q75,replicate_bias_q95
flow_npe,1000,1000,N=n,11,g,100,2.589449167251587,2.589449167251587,2.5915498345932546,2.423432993888855,2.514825463294983,2.5916104316711426,2.661013603210449,2.7524529695510864
flow_npe,1000,1000,N=n,12,g,100,1.7562906670570373,1.7562906670570373,1.759526890056341,1.5803605914115906,1.687812864780426,1.7612615823745728,1.8294938802719116,1.9284379839897157
flow_npe,1000,1000,N=n,13,g,100,2.675075445175171,2.675075445175171,2.6753632186066483,2.6142082452774047,2.6490912437438965,2.6710503101348877,2.7021069526672363,2.7456679821014403
flow_npe,1000,1000,N=n,14,g,100,3.033821506500244,3.033821506500244,3.034604229729484,2.918022608757019,2.9887232780456543,3.0401394367218018,3.0702117681503296,3.1435373067855834
flow_npe,1000,1000,N=n,15,g,100,3.380970711708069,3.380970711708069,3.3822017180958515,3.24337522983551,3.3123735189437866,3.376042366027832,3.4494858980178833,3.5314938545227053
flow_npe,1000,1000,N=n,16,g,100,2.2478728008270266,2.2478728008270266,2.249211547720642,2.1294973373413084,2.187729597091675,2.2589213848114014,2.299206018447876,2.361484980583191
flow_npe,1000,1000,N=n,17,g,100,2.4113371658325193,2.4113371658325193,2.4119031498526455,2.330078649520874,2.3787001371383667,2.417125701904297,2.446631908416748,2.492814302444458
flow_npe,1000,1000,N=n,18,g,100,1.8147679543495179,1.8147679543495179,1.824968222593253,1.4898187279701234,1.6923749446868896,1.8215045928955078,1.952561616897583,2.1089513540267943
flow_npe,1000,1000,N=n,19,g,100,2.3905779266357423,2.3905779266357423,2.3943111623901383,2.159807801246643,2.301637887954712,2.382805585861206,2.4821207523345947,2.597886657714844
flow_npe,1000,1000,N=n,20,g,100,2.6807210636138916,2.6807210636138916,2.6832813008942216,2.4814858436584473,2.6151514053344727,2.6994566917419434,2.7637391090393066,2.8377871751785277
flow_npe,1000,1000,N=n,21,g,100,2.28402419090271,2.28402419090271,2.2864628053300997,2.112966251373291,2.227845788002014,2.285106897354126,2.3526335954666138,2.4377055406570434
