method,n_obs,n_sims,budget_label,seed,delta0,pbs_array_index,pbs_job_id,pbs_exit_status,pbs_walltime,pbs_reason,pbs_stdout,pbs_stderr,output_dir,delta_dir,complete,status,missing_files,partial_files_present,partial_files,kl,mmd,kl_finite,mmd_finite,metrics_status,reference_shape,posterior_shape,shape_ok,metrics_json,kl_txt,mmd_txt,reference_samples_npz,posterior_samples_npz
gaussian_npe,500,500,N=n,68,1.0,2089,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/validation_curve.csv,0.510443968137064,0.016132473945617676,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_68/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,69,1.0,2090,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/validation_curve.csv,0.28082529473434636,0.013971328735351562,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_69/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,70,1.0,2091,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/validation_curve.csv,0.27178001722080547,0.014940977096557617,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_70/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,71,1.0,2092,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/validation_curve.csv,0.0665809724234808,0.0019077062606811523,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_71/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,72,1.0,2093,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/validation_curve.csv,0.1889583300788792,0.003427743911743164,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_72/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,73,1.0,2094,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/validation_curve.csv,0.5165815761259258,0.023697495460510254,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_73/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,74,1.0,2095,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/validation_curve.csv,0.14642530524070307,0.0064694881439208984,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_74/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,75,1.0,2096,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/validation_curve.csv,0.24598850309721781,0.0028928518295288086,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_75/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,76,1.0,2097,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/validation_curve.csv,0.06460477205138986,0.003487825393676758,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_76/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,77,1.0,2098,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/validation_curve.csv,0.2535703730513213,0.01020658016204834,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_77/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,78,1.0,2099,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/validation_curve.csv,0.09408755660572538,0.0006614923477172852,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_78/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,500,500,N=n,79,1.0,2100,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/validation_curve.csv,0.6534763944588116,0.019805312156677246,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_500_n_sims_500_seed_79/delta_0_1/gaussian_npe_posterior_samples.npz
